"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-09-06","88.5","1.9","5.66","Lowther, Zac",593160,675912,"grounded_into_double_play","hit_into_play",,,,,"5","Whit Merrifield grounds into a double play, third baseman Kelvin Gutierrez to second baseman Jahmai Jones to first baseman Ryan Mountcastle.   Hunter Dozier out at 2nd.    Whit Merrifield out at 1st.","R","R","L","BAL","KC","X","5","ground_ball","1","1",2021,"0.88","1.16","-0.10","2.48",,,"641531","0","5","Top",98.8,164.93,,,"642851",,,-6.814562326395689,-128.66121296135074,-4.0909583756339245,11.202369190843697,28.70618761299113,-18.66234642932121,"3.41","1.56","20","98.9","-6","89.5","2163","7.1",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.38","0.257","0.234","0","1","0","0","2","35","3","4-Seam Fastball","1","1","1","1","1","1","1","1","Standard","Standard","133","0.098","-0.479"
"CH","2021-09-06","81.2","1.76","5.84","Lowther, Zac",593160,675912,,"called_strike",,,,,"8","Whit Merrifield grounds into a double play, third baseman Kelvin Gutierrez to second baseman Jahmai Jones to first baseman Ryan Mountcastle.   Hunter Dozier out at 2nd.    Whit Merrifield out at 1st.","R","R","L","BAL","KC","S",,,"1","0",2021,"1.26","1.03","0.09","1.59",,,"641531","0","5","Top",,,,,"642851",,,-6.210317100626301,-117.95965085878834,-4.883645997963501,12.953564541220885,23.052680449927944,-21.76972186926402,"3.41","1.64",,,,"81.9","2082","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.61",,,,,,,,"35","2","Changeup","1","1","1","1","1","1","1","1","Standard","Standard","130","0","-0.073"
"CH","2021-09-06","82.0","1.65","5.86","Lowther, Zac",593160,675912,,"blocked_ball",,,,,"13","Whit Merrifield grounds into a double play, third baseman Kelvin Gutierrez to second baseman Jahmai Jones to first baseman Ryan Mountcastle.   Hunter Dozier out at 2nd.    Whit Merrifield out at 1st.","R","R","L","BAL","KC","B",,,"0","0",2021,"1.16","0.8","-0.37","0.63",,,"641531","0","5","Top",,,,,"642851",,,-6.874092378805158,-119.11486520160368,-6.837113777316834,12.347807850026848,23.29385804215945,-23.404104111439807,"3.41","1.56",,,,"82.7","1969","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.64",,,,,,,,"35","1","Changeup","1","1","1","1","1","1","1","1","Standard","Standard","134","0","0.055"
"FF","2021-09-06","90.9","1.86","5.8","Lowther, Zac",641531,675912,"hit_by_pitch","hit_by_pitch",,,,,"11","Hunter Dozier hit by pitch.","R","R","L","BAL","KC","B",,,"0","2",2021,"0.79","1.19","-1.83","4.21",,,,"0","5","Top",,,,,"642851",,,-11.058686456271984,-131.84592914168192,-0.5082935162833775,11.704166586956342,31.207769808079117,-18.555242009338013,"3.55","1.63",,,,"91.5","2231","7.1",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.42",,,"0.7","1","0","0",,"34","3","4-Seam Fastball","1","1","1","1","1","1","1","1","Standard","Standard","147","-0.047","0.494"
"FF","2021-09-06","89.7","2.09","5.71","Lowther, Zac",641531,675912,,"foul",,,,,"12","Hunter Dozier hit by pitch.","R","R","L","BAL","KC","S",,,"0","1",2021,"1.17","1.13","0.83","3.43",,,,"0","5","Top",,,,,"642851",,,-5.684677137218743,-130.55723949142475,-2.030267625302811,14.61838284971803,29.092942858473634,-19.047697908989498,"3.55","1.63","224","74.9","47","90.9","2195","7.1",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.35",,,,,,,,"34","2","4-Seam Fastball","1","1","1","1","1","1","1","1","Standard","Standard","134","0","-0.052"
"CU","2021-09-06","74.0","1.89","5.72","Lowther, Zac",641531,675912,,"called_strike",,,,,"7","Hunter Dozier hit by pitch.","R","R","L","BAL","KC","S",,,"0","0",2021,"-1.07","-1.33","-0.63","2.09",,,,"0","5","Top",,,,,"642851",,,-3.3045562123379253,-107.6384500103564,2.358381417529678,-7.505993178766545,22.182112579353625,-43.0799803536537,"3.51","1.61",,,,"74.4","2626","7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.49",,,,,,,,"34","1","Curveball","1","1","1","1","1","1","1","1","Standard","Standard","326","0","-0.038"
"FF","2021-09-06","89.2","1.86","5.77","Lowther, Zac",593643,675912,"home_run","hit_into_play",,,,,"6","Hanser Alberto homers (2) on a fly ball to center field.","R","R","L","BAL","KC","X",,"fly_ball","3","1",2021,"1.19","1.18","0.51","2.41",,,,"0","5","Top",84.8,31.49,,,"642851",,,-5.886604992623218,-129.61305557087888,-4.711959538153143,14.628653334873885,29.46546193365996,-18.050978853069623,"3.32","1.51","426","106.2","26","90","2223","7.1",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.45","0.943","1.842","2","1","0","3","6","33","5","4-Seam Fastball","1","0","0","1","1","1","1","1","Standard","Standard","140","-0.144","0.846"
"CU","2021-09-06","72.4","1.95","5.83","Lowther, Zac",593643,675912,,"ball",,,,,"12","Hanser Alberto homers (2) on a fly ball to center field.","R","R","L","BAL","KC","B",,,"2","1",2021,"-0.63","-1.25","2.09","4.38",,,,"0","5","Top",,,,,"642851",,,1.3689130361110975,-105.08866236326618,6.8548034046806015,-4.884208661611676,20.298452144066882,-42.908184360733735,"3.45","1.6",,,,"72.4","2431","6.8",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.73",,,,,,,,"33","4","Curveball","1","0","0","1","0","1","0","1","Standard","Standard","332","0","0.113"
"CH","2021-09-06","82.3","1.69","5.9","Lowther, Zac",593643,675912,,"ball",,,,,"14","Hanser Alberto homers (2) on a fly ball to center field.","R","R","L","BAL","KC","B",,,"1","1",2021,"1.12","1.11","0.36","0.17",,,,"0","5","Top",,,,,"642851",,,-5.270624400370414,-119.48490062044307,-8.700623459821985,11.737146218964218,23.147636835366324,-20.001130501907753,"3.5","1.6",,,,"83.2","1893","7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.48",,,,,,,,"33","3","Changeup","1","0","0","1","0","1","0","1","Standard","Standard","134","0","0.052"
"CU","2021-09-06","73.7","1.94","5.71","Lowther, Zac",593643,675912,,"swinging_strike",,,,,"13","Hanser Alberto homers (2) on a fly ball to center field.","R","R","L","BAL","KC","S",,,"1","0",2021,"-1.17","-1.22","-0.84","1.30",,,,"0","5","Top",,,,,"642851",,,-3.607359947044906,-107.12015785239944,0.6299798260626777,-8.133907934191994,22.46528999325181,-41.827489420217,"3.32","1.51",,,,"73.4","2557","6.6",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.85",,,,,,,,"33","2","Curveball","1","0","0","1","0","1","0","1","Standard","Standard","322","0","-0.049"
"SL","2021-09-06","79.4","1.98","5.79","Lowther, Zac",593643,675912,,"ball",,,,,"12","Hanser Alberto homers (2) on a fly ball to center field.","R","R","L","BAL","KC","B",,,"0","0",2021,"-0.62","-0.33","0.67","4.44",,,,"0","5","Top",,,,,"642851",,,-1.7183490904177237,-115.47216320667704,4.488539711488228,-5.213583528348232,21.77993692400286,-36.16327050044232,"3.51","1.61",,,,"79.8","2508","6.7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.84",,,,,,,,"33","1","Slider","1","0","0","1","0","1","0","1","Standard","Standard","299","0","0.038"
"FF","2021-09-06","89.6","1.67","5.79","Lowther, Zac",572191,675912,"field_out","hit_into_play",,,,,"4","Michael A.   Taylor flies out to right fielder Anthony Santander.","R","R","L","BAL","KC","X","9","fly_ball","0","1",2021,"0.93","1.36","-0.35","2.63",,,"643217","2","4","Top",187.27,125.86,,,"642851",,,-7.05193115803125,-130.13697051259987,-4.634337539633818,12.124340136208097,31.18821399907017,-16.03103699948984,"3.55","1.63","237","93.7","59","90.1","2284","7.1",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.45","0.009","0.008","0","1","0","0","3","29","2","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","141","0.029","-0.185"
"FF","2021-09-06","90.0","1.74","5.72","Lowther, Zac",572191,675912,,"called_strike",,,,,"7","Michael A.   Taylor flies out to right fielder Anthony Santander.","R","R","L","BAL","KC","S",,,"0","0",2021,"1.19","1.3","-0.69","1.58",,,"643217","2","4","Top",,,,,"642851",,,-8.666895127892808,-130.59485302073688,-7.06083824713941,15.532637810159025,29.630928428194444,-15.982602269190412,"3.17","1.46",,,,"90.7","2313","7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.46",,,,,,,,"29","1","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","140","0","-0.041"
"FF","2021-09-06","90.9","1.66","5.84","Lowther, Zac",643217,675912,"walk","ball",,,,,"13","Andrew Benintendi walks.","R","L","L","BAL","KC","B",,,"3","2",2021,"1","1.4","-1.25","2.20",,,,"2","4","Top",,,,,"642851",,,-9.539297969714363,-131.8691470475227,-6.229830825501429,13.693633052801543,29.025015367303364,-14.692017508708119,"3.54","1.5",,,,"91.8","2360","7.1",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.44",,,"0.7","1","0","0",,"28","6","4-Seam Fastball","1","0","0","1","0","1","0","1","Infield shift","Standard","141","-0.016","0.093"
"CU","2021-09-06","76.0","1.9","5.7","Lowther, Zac",643217,675912,,"swinging_strike",,,,,"7","Andrew Benintendi walks.","R","L","L","BAL","KC","S",,,"3","1",2021,"-0.96","-1.38","-0.56","1.45",,,,"2","4","Top",,,,,"642851",,,-3.482762091482324,-110.56218683163532,0.8329714140751252,-6.9593417528398795,23.95761641279544,-43.77766729282891,"3.29","1.49",,,,"76.1","2664","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.6",,,,,,,,"28","5","Curveball","1","0","0","1","0","1","0","1","Strategic","Standard","324","0","-0.027"
"FF","2021-09-06","89.5","2.14","5.64","Lowther, Zac",643217,675912,,"called_strike",,,,,"7","Andrew Benintendi walks.","R","L","L","BAL","KC","S",,,"3","0",2021,"0.97","1.3","-0.54","2.00",,,,"2","4","Top",,,,,"642851",,,-8.795786727314185,-129.94605415748788,-5.767345902971446,12.891324155984906,28.533663766982706,-16.42364322077617,"3.39","1.54",,,,"90.6","2234","7.2",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.31",,,,,,,,"28","4","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","140","0","-0.02"
"FF","2021-09-06","89.7","1.69","5.82","Lowther, Zac",643217,675912,,"ball",,,,,"13","Andrew Benintendi walks.","R","L","L","BAL","KC","B",,,"2","0",2021,"1.05","1.3","-1.05","1.48",,,,"2","4","Top",,,,,"642851",,,-9.105782087748409,-130.0807206347345,-7.486184353395795,13.902559691492879,29.82950827547932,-15.954508935200025,"3.39","1.54",,,,"90.4","2213","7.1",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.39",,,,,,,,"28","3","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","144","0","0.038"
"CH","2021-09-06","82.8","1.73","5.81","Lowther, Zac",643217,675912,,"ball",,,,,"13","Andrew Benintendi walks.","R","L","L","BAL","KC","B",,,"1","0",2021,"1.08","0.66","-0.47","0.47",,,,"2","4","Top",,,,,"642851",,,-7.219216636988703,-120.26844020725592,-7.033308228859795,11.938906408076054,23.928517041720283,-24.500787497200534,"3.38","1.48",,,,"83.7","1991","7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.49",,,,,,,,"28","2","Changeup","1","0","0","1","0","1","0","1","Standard","Standard","128","0","0.024"
"FF","2021-09-06","90.2","1.78","5.73","Lowther, Zac",643217,675912,,"ball",,,,,"13","Andrew Benintendi walks.","R","L","L","BAL","KC","B",,,"0","0",2021,"1.08","1.32","-1.95","2.16",,,,"2","4","Top",,,,,"642851",,,-11.750127534946444,-130.69907934872955,-5.693543791375669,14.991472672129792,30.298451963376856,-16.02200487974038,"3.65","1.59",,,,"91.1","2289","7.3",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.2",,,,,,,,"28","1","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","141","0","0.016"
"CU","2021-09-06","74.8","1.74","5.85","Lowther, Zac",467793,675912,"field_out","hit_into_play",,,,,"1","Carlos Santana lines out to left fielder Austin Hays.","R","R","L","BAL","KC","X","7","line_drive","0","1",2021,"-0.82","-1.12","-0.63","2.93",,,,"1","4","Top",71.29,94.76,,,"642851",,,-3.4705061794845173,-108.65271704321307,3.3294666445146506,-5.717209208290507,22.132641678406614,-41.90325464721388,"3.32","1.51","292","90.8","20","75","2377","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.61","0.374","0.389","0","1","0","0","4","27","2","Curveball","1","0","0","1","0","1","0","1","Standard","Standard","330","0.02","-0.136"
"CH","2021-09-06","81.8","1.82","5.93","Lowther, Zac",467793,675912,,"called_strike",,,,,"9","Carlos Santana lines out to left fielder Austin Hays.","R","R","L","BAL","KC","S",,,"0","0",2021,"0.84","1.2","0.29","2.11",,,,"1","4","Top",,,,,"642851",,,-5.144704567571146,-118.94347006663476,-4.369888282972395,9.027425528388022,23.884848878715776,-20.106363001207523,"3.64","1.77",,,,"82.5","1909","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.59",,,,,,,,"27","1","Changeup","1","0","0","1","0","1","0","1","Standard","Standard","135","0","-0.027"
"FF","2021-09-06","89.5","1.86","5.76","Lowther, Zac",658668,675912,"field_out","hit_into_play",,,,,"1","Edward Olivares pops out to shortstop Jorge Mateo.","R","R","L","BAL","KC","X","6","popup","1","2",2021,"1.01","1.25","-0.31","3.35",,,,"0","4","Top",112.5,139.35,,,"642851",,,-7.593883176541205,-130.1259974932882,-2.544067037407915,13.166770568621201,29.44226649419963,-17.744878389384944,"3.47","1.59","158","83.5","62","90.2","2233","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.56","0.014","0.013","0","1","0","0","3","26","5","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","145","0.028","-0.173"
"FF","2021-09-06","90.5","1.9","5.83","Lowther, Zac",658668,675912,,"foul",,,,,"3","Edward Olivares pops out to shortstop Jorge Mateo.","R","R","L","BAL","KC","S",,,"1","2",2021,"0.85","1.49","0.59","3.05",,,,"0","4","Top",,,,,"642851",,,-5.1598026514883975,-131.63281648295185,-4.199057800575687,11.052079341996073,30.121024281742,-14.15276435323547,"3.47","1.59","278","83.6","46","91.3","2282","7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.51",,,,,,,,"26","4","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","143","0","0"
"CU","2021-09-06","73.5","1.92","5.75","Lowther, Zac",658668,675912,,"called_strike",,,,,"4","Edward Olivares pops out to shortstop Jorge Mateo.","R","R","L","BAL","KC","S",,,"1","1",2021,"-1.22","-1.25","-0.49","2.45",,,,"0","4","Top",,,,,"642851",,,-2.787679143786662,-106.81953362222988,2.9696610575451263,-8.672000844503762,21.788775776613114,-42.45440962510178,"3.47","1.61",,,,"73.4","2628","6.7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.82",,,,,,,,"26","3","Curveball","1","0","0","1","0","1","0","1","Standard","Standard","328","0","-0.057"
"FF","2021-09-06","88.3","1.76","5.85","Lowther, Zac",658668,675912,,"ball",,,,,"11","Edward Olivares pops out to shortstop Jorge Mateo.","R","R","L","BAL","KC","B",,,"0","1",2021,"0.99","1.37","-1.61","2.65",,,,"0","4","Top",,,,,"642851",,,-10.396597976579521,-128.0982770724354,-4.592200569738602,12.956205227587757,25.606954300998705,-16.304439590099808,"3.56","1.66",,,,"89.5","2190","7.2",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.35",,,,,,,,"26","2","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","146","0","0.027"
"FF","2021-09-06","87.1","1.91","5.8","Lowther, Zac",658668,675912,,"called_strike",,,,,"5","Edward Olivares pops out to shortstop Jorge Mateo.","R","R","L","BAL","KC","S",,,"0","0",2021,"0.91","1.29","-0.21","2.72",,,,"0","4","Top",,,,,"642851",,,-7.06714792500758,-126.61951051680687,-3.916823583777954,11.181196843840105,24.769759758319182,-17.681503880738166,"3.54","1.64",,,,"88.4","2081","7",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.46",,,,,,,,"26","1","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","143","0","-0.038"
"CH","2021-09-06","83.5","1.69","5.81","Lowther, Zac",521692,675912,"field_out","hit_into_play",,,,,"6","Salvador Perez flies out sharply to center fielder Ryan McKenna.","R","R","L","BAL","KC","X","8","fly_ball","3","1",2021,"1.38","0.91","0.59","2.47",,,"641531","2","3","Top",116.25,86.67,,,"642851",,,-5.325599475453502,-121.50862064142191,-3.0480117919927725,14.753961672722163,25.408281835897107,-22.750277367897866,"3.49","1.6","281","105.2","51","84.2","2022","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.6","0.049","0.09","0","1","0","0","3","19","5","Changeup","0","0","0","0","0","0","0","0","Standard","Standard","132","0.026","-0.333"
"FF","2021-09-06","90.4","1.91","5.7","Lowther, Zac",521692,675912,,"called_strike",,,,,"14","Salvador Perez flies out sharply to center fielder Ryan McKenna.","R","R","L","BAL","KC","S",,,"3","0",2021,"1.09","1.1","0.90","2.45",,,"641531","2","3","Top",,,,,"642851",,,-4.888985201933478,-131.45378218942133,-4.448201199641926,13.719567009157485,32.01971668176397,-18.681792112388976,"3.68","1.67",,,,"90.8","2238","6.9",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.57",,,,,,,,"19","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","138","0","-0.048"
"CH","2021-09-06","83.0","1.74","5.83","Lowther, Zac",521692,675912,,"ball",,,,,"14","Salvador Perez flies out sharply to center fielder Ryan McKenna.","R","R","L","BAL","KC","B",,,"2","0",2021,"1.42","1","1.31","1.33",,,"641531","2","3","Top",,,,,"642851",,,-3.7949330835030706,-120.64915030673846,-5.8006439799093314,14.547995515687974,24.58310449256177,-21.45243298531143,"3.63","1.65",,,,"83.5","2024","6.8",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.7",,,,,,,,"19","3","Changeup","0","0","0","0","0","0","0","0","Standard","Standard","131","0","0.068"
"CU","2021-09-06","76.0","1.79","5.68","Lowther, Zac",521692,675912,,"blocked_ball",,,,,"13","Salvador Perez flies out sharply to center fielder Ryan McKenna.","R","R","L","BAL","KC","B",,,"1","0",2021,"-1.02","-1.36","-1.76","0.05",,,"641531","2","3","Top",,,,,"642851",,,-5.670424774796883,-110.4708751709952,-2.099732384695767,-6.92302586812655,24.523629624775033,-42.86911775446975,"3.73","1.66",,,,"75.9","2624","6.8",632658,675912,"642851","663624","663330","642721","622761","669720","663630","623993","53.68",,,,,,,,"19","2","Curveball","0","0","0","0","0","0","0","0","Standard","Standard","332","0","0.05"
